business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,city,verified,state,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,geo_cluster,country
0x3e5f5d5e0d5d3ef3:0x605c86dc64af7917,Unknown,Car Rental Dubai - International Airport,"Car Rental Dubai - International Airport - Terminal 1, Dubai International Airport - Dubai - United Arab Emirates",25.2564038,55.3437389,25.0,4.2,Asia/Dubai,https://ucars.one/car-rental/uae-dubai-intl-airport-dxb,ChIJ8z5dDV5dXz4RF3mvZNyGXGA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5d5e0d5d3ef3:0x605c86dc64af7917,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5f51f1352827:0x8bdabb81254d6672,971552347784,Dubai Al mizhar,6FX3+M38 Dubai Al mizhar - Al Mizhar - Al Mizhar 1 - Dubai - United Arab Emirates,25.2491579,55.4526995,32.0,4.4,Asia/Dubai,Unknown,ChIJJyg18VFfXz4RcmZNJYG72os,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5f51f1352827:0x8bdabb81254d6672,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,False,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f43496ad9c645:0xa28c3fd2f21b4a8f,97165353871,Diamondlease LLC,"Diamondlease LLC, After National Paints - Block-B, Shop-16, Al Shams Medical Centre Building - R/A Kalba Road - Sharjah - United Arab Emirates",25.2885409,55.4465058,78.0,3.3,Asia/Dubai,https://www.diamondlease.com/,ChIJRcbZaklDXz4Rj0ob8tI_jKI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43496ad9c645:0xa28c3fd2f21b4a8f,"Car rental agency, Car leasing service, Limousine service, School bus service, Used car dealer",8 AM-2 PM,8 AM-2 PM,Closed,8 AM-2 PM,8 AM-2 PM,8 AM-2 PM,8 AM-2 PM,Sharjah,True,Closed ⋅ Opens 8 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x26d48339090a86df:0x8684c7ebde0f9d91,971581437331,sand dunes Auto rental,Unknown,24.8008851,55.317707,32.0,4.4,Asia/Dubai,https://instagram.com/sanddunesautorental?igshid=NGVhN2U2NjQ0Yg==,ChIJ34YKCTmD1CYRkZ0P3uvHhIY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x26d48339090a86df:0x8684c7ebde0f9d91,"Car rental agency, Service establishment",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f5f32ad04baf5:0x72e6d8ff4c7ffeb5,97165425556,Sayara Car Rental and Limousine Yard office,Sayara Car Rental and Limousine Yard office - behind madina super market - Industrial Area 11 - Industrial Area - Sharjah - United Arab Emirates,25.2909255,55.4203535,2.0,4.0,Asia/Dubai,http://sayararental.com/,ChIJ9boErTJfXz4Rtf5_TP_Y5nI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5f32ad04baf5:0x72e6d8ff4c7ffeb5,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Sharjah,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f591d8c37acfb:0xfc3b54132e4ae92f,971582927501,تأجير سيارات المتحدة عجمان,"تأجير سيارات المتحدة عجمان, Al Rashidya3 - Shop number 7 - Al Zahir Street - Al Rashidiya 3 - Ajman - United Arab Emirates",25.3994848,55.440155,32.0,4.4,Asia/Dubai,Unknown,ChIJ-6w3jB1ZXz4RL-lKLhNUO_w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f591d8c37acfb:0xfc3b54132e4ae92f,Car rental agency,2-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f7ecb92f5841:0xcd0748b4d08af18d,971502145215,Rehman Car Lift,Rehman Car Lift - near nesto market - industrial area 1 - Ajman - United Arab Emirates,25.4012139,55.5055752,32.0,4.4,Asia/Dubai,Unknown,ChIJQVgvuez39T4RjfGK0LRIB80,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f7ecb92f5841:0xcd0748b4d08af18d,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Ajman,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3ef5f7590ec69ab1:0xc96dd61342999bc5,971567476614,Autoplex FZC,"Autoplex FZC, AL JURF - 1 university street - Al Jerf 2 - Ajman - United Arab Emirates",25.4022731,55.4938904,32.0,4.4,Asia/Dubai,Unknown,ChIJsZrGDln39T4RxZuZQhPWbck,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f7590ec69ab1:0xc96dd61342999bc5,Car rental agency,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Ajman,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f341dfcd21dd:0x5e39e9013da251dc,Unknown,budget rent a car accommodation sajaa,"budget rent a car accommodation sajaa, GWE General Trading LLC - شارع الإمارات العابر - Al Sajaa Industrial - Sharjah - United Arab Emirates",25.3326739,55.6209603,2.0,3.0,Asia/Dubai,Unknown,ChIJ3SHN30Hz9T4R3FGiPQHpOV4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f341dfcd21dd:0x5e39e9013da251dc,Group accommodation,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Sharjah,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59b86afb9e97:0xc87b11bf79d0e610,971501744451,Al Nakheel Car Rental,Al Nakheel Car Rental - 6 شارع عبد الله ابن عبود - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3949662,55.4337455,6.0,3.7,Asia/Dubai,Unknown,ChIJl577arhZXz4REObQeb8Re8g,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59b86afb9e97:0xc87b11bf79d0e610,Car rental agency,Closed,8:30 AM-10 PM,8:30 AM-10 PM,8:30 AM-10 PM,8:30 AM-10 PM,8:30 AM-10 PM,8:30 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f5b8d93914b1:0x986c2f3b527fd654,971555322356,الاخاء لتاجير السيارات فرع مطار,8GCC+M3F الاخاء لتاجير السيارات فرع مطار - Sharjah International Airport - Sharjah - United Arab Emirates,25.3216963,55.5201666,8.0,2.5,Asia/Dubai,Unknown,ChIJsRQ52bj19T4RVNZ_UjsvbJg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f5b8d93914b1:0x986c2f3b527fd654,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Sharjah,False,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f6153a68807df:0x283eb4899b313242,97144356133,Tokyo Star Car Rental LLC,"Tokyo Star Car Rental LLC - DUBAI INTERNATIONAL CITY , GREECE CLUSTER - Dubai - United Arab Emirates",25.1566612,55.4090954,38.0,2.2,Asia/Dubai,Unknown,ChIJ3weIplNhXz4RQjIxm4m0Pig,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6153a68807df:0x283eb4899b313242,Car rental agency,Closed,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,Dubai,True,Open ⋅ Closes 7 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59da8f3e2177:0x80c7669781a0eeff,97167475701,Formula Rent A Car,9CWP+P4V Formula Rent A Car - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3968734,55.4352916,32.0,4.4,Asia/Dubai,Unknown,ChIJdyE-j9pZXz4R_-6ggZdmx4A,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59da8f3e2177:0x80c7669781a0eeff,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Ajman,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6181a0bbd313:0x96851b25fbd4246b,971521386890,DREAM RIDE CAR RENTAL LL CC,5C75+X92 DREAM RIDE CAR RENTAL LL CC - International City - Dubai - United Arab Emirates,25.1648925,55.4084034,32.0,4.4,Asia/Dubai,Unknown,ChIJE9O7oIFhXz4RayTU-yUbhZY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6181a0bbd313:0x96851b25fbd4246b,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,False,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f59fc232ff021:0x91cc92137e380109,Unknown,النسر الملكي لتأجير السيارات,8CWC+FCG النسر الملكي لتأجير السيارات - Dasman - Halwan Suburb - Sharjah - United Arab Emirates,25.3461806,55.4210708,1.0,5.0,Asia/Dubai,Unknown,ChIJIfAvI_xZXz4RCQE4fhOSzJE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59fc232ff021:0x91cc92137e380109,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Sharjah,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f614d597b3849:0xb4bbaa59ce2e6cbc,97144475164,Transporter Rent A Car LLC,"Transporter Rent A Car LLC - SHOP no 14,Building no P-27,Cluster France,International City - Dubai - United Arab Emirates",25.158783,55.403773,117.0,4.6,Asia/Dubai,http://transporterdxb.com/,ChIJSTh7WU1hXz4RvGwuzlmqu7Q,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f614d597b3849:0xb4bbaa59ce2e6cbc,Car rental agency,2-9 PM,10 AM-9 PM,Closed,10 AM-9 PM,10 AM-9 PM,10 AM-9 PM,10 AM-9 PM,Dubai,True,Closed ⋅ Opens 10 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5f007af0aa27:0xaf1af1a569342536,Unknown,Muhaisnah,Muhaisnah - 17 24 St - Muhaisnah - Muhaisanah 2 - Dubai - United Arab Emirates,25.2617112,55.4236709,32.0,4.4,Asia/Dubai,Unknown,ChIJJ6rwegBfXz4RNiU0aaXxGq8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5f007af0aa27:0xaf1af1a569342536,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6148c4066a31:0x9af89491ae80d033,971559243319,ACME auto home 极致租车行,"ACME auto home 极致租车行, China C16 - shop22 - Dubai - United Arab Emirates",25.1668481,55.4121725,8.0,4.4,Asia/Dubai,Unknown,ChIJMWoGxEhhXz4RM9CArpGU-Jo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6148c4066a31:0x9af89491ae80d033,"Car rental agency, Corporate office",10:30 AM-7 PM,10:30 AM-7 PM,10:30 AM-7 PM,10:30 AM-7 PM,10:30 AM-7 PM,10:30 AM-7 PM,10:30 AM-7 PM,Dubai,True,Open ⋅ Closes 7 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59ffaf102eab:0xadeb43f1fd80ac25,971554338363,AL MUSTAQBALCAR RENTAL (AJMAN) المستقبل لتأجير السيارات والحافلات عجمان,AL MUSTAQBALCAR RENTAL (AJMAN) المستقبل لتأجير السيارات والحافلات عجمان - الشارع الشيخ راشد بن عبدالعزيز - 2 Al Nuaimia - Ajman - United Arab Emirates,25.3883297,55.4544297,32.0,4.4,Asia/Dubai,http://tiktok.com/@mustaqbal123,ChIJqy4Qr_9ZXz4RJayA_fFD660,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59ffaf102eab:0xadeb43f1fd80ac25,Car rental agency,9 AM-5 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10:30 PM,8 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59738de7e7d7:0xca531e71cfb4b9d2,971507907794,البدور لتأجير السيارات و الحافلات Albedour cars and buses rental,9CWR+H85 البدور لتأجير السيارات و الحافلات Albedour cars and buses rental - Al Rashidiya 3 - Ajman - United Arab Emirates,25.396504,55.4408492,1.0,5.0,Asia/Dubai,Unknown,ChIJ1-fnjXNZXz4R0rm0z3EeU8o,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59738de7e7d7:0xca531e71cfb4b9d2,Car rental agency,Closed,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,Ajman,False,Closed ⋅ Opens 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f5b91aa4e7a3:0xa45e2984b604307f,97165081906,Maximum LLC,Maximum LLC - Al Dhaid Road - Airport Rd - Sharjah - United Arab Emirates,25.3211324,55.521208,13.0,1.9,Asia/Dubai,Unknown,ChIJo-ekGrn19T4RfzAEtoQpXqQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f5b91aa4e7a3:0xa45e2984b604307f,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Sharjah,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f61df7c4cb7c7:0x86d914b3f80bab4f,971561751722,Khaibar Luxury Transport L.L.C,"Khaibar Luxury Transport L.L.C, England X11 - International City - England Cluster - Dubai - United Arab Emirates",25.1731501,55.4081295,3.0,4.3,Asia/Dubai,Unknown,ChIJx7dMfN9hXz4RT6sL-LMU2YY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f61df7c4cb7c7:0x86d914b3f80bab4f,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f7d9dd6d7e69:0x7bf46181d8966fa2,971562911000,بن محمد لتأجير السيارات و الكرفانات,بن محمد لتأجير السيارات و الكرفانات - Al Rawda 1 - Ajman - United Arab Emirates,25.3832634,55.5107232,32.0,4.4,Asia/Dubai,Unknown,ChIJaX5t3dn39T4Rom-W2IFh9Hs,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f7d9dd6d7e69:0x7bf46181d8966fa2,Car rental agency,Closed,9 AM-11 PM,9 AM-11 PM,9 AM-10 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,Ajman,True,Open ⋅ Closes 11 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x2059d6662e737c1f:0x34ecd7ea8b336f5b,971523051212,CR7 Car Rental,Unknown,24.7921674,55.004873,32.0,4.4,Asia/Dubai,Unknown,ChIJH3xzLmbWWSARW28zi-rX7DQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x2059d6662e737c1f:0x34ecd7ea8b336f5b,"Car rental agency, Service establishment",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f596f1ffa743f:0x1a7733e105666b94,971506312900,المشرف لتأجير السيارات Al MUSHREF CARS RENTAL,"المشرف لتأجير السيارات Al MUSHREF CARS RENTAL, Bader st - Al Rashidiya 3 - Ajman - United Arab Emirates",25.3978963,55.4412727,7.0,4.1,Asia/Dubai,https://turbo1998.ae/,ChIJP3T6H29ZXz4RlGtmBeEzdxo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f596f1ffa743f:0x1a7733e105666b94,Car rental agency,5-9 PM,9 AM-10:30 PM,9 AM-10:30 PM,9 AM-10:30 PM,9 AM-10:30 PM,9 AM-10:30 PM,9 AM-10:30 PM,Ajman,True,Open ⋅ Closes 10:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5f004f130cb1:0xeb6a3c1a2fbe6b9b,971529777728,Tafaseel Cars Rental,Tafaseel Cars Rental - Industrial Area 13 - Industrial Area - Sharjah - United Arab Emirates,25.3155567,55.4503165,32.0,4.4,Asia/Dubai,Unknown,ChIJsQwTTwBfXz4Rm2u-Lxo8aus,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5f004f130cb1:0xeb6a3c1a2fbe6b9b,Car rental agency,5-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11 PM,9 AM-11:30 PM,Sharjah,True,Open ⋅ Closes 11:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f61e2283135e9:0xde1e0811736b470f,971585662999,AK汽车服务中心,"United Arab Emirates, Dubai, AK汽车服务中心",25.1651825,55.4138064,2.0,4.0,Asia/Dubai,Unknown,ChIJ6TUxKOJhXz4RD0drcxEIHt4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f61e2283135e9:0xde1e0811736b470f,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f59c319504f8b:0x453698e3b6cb7a30,971569413525,Turbo Rent a Car Ajman,Turbo Rent a Car Ajman - شارع بدر - Al Rashidiya 3 - Ajman - United Arab Emirates,25.398119,55.4412966,1.0,1.0,Asia/Dubai,Unknown,ChIJi09QGcNZXz4RMHrLtuOYNkU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59c319504f8b:0x453698e3b6cb7a30,Car rental agency,Closed,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f705b93bc3fb:0xbbe3f9fd17b0cb17,971559030611,لاكجري لتأجير السيارات,لاكجري لتأجير السيارات - Sheikh Mohammed Bin Zayed Rd - Al Alia - Ajman - United Arab Emirates,25.3963237,55.5641119,32.0,4.4,Asia/Dubai,https://luxuryrental1.com/,ChIJ-8M7uQX39T4RF8uwF_3547s,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f705b93bc3fb:0xbbe3f9fd17b0cb17,Car rental agency,Closed,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,Ajman,True,Closed ⋅ Opens 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x2a19c43a803ac2b9:0x1a845e141ed64b46,971554747418,Alsiam Rent A Car,Unknown,25.349916,55.4048785,32.0,4.4,Asia/Dubai,Unknown,ChIJucI6gDrEGSoRRkvWHhRehBo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x2a19c43a803ac2b9:0x1a845e141ed64b46,"Car rental agency, Service establishment",4-10 PM,9 AM-2 PM,9 AM-2 PM,9 AM-2 PM,9 AM-2 PM,9 AM-2 PM,9 AM-2 PM,Dubai,True,Closes soon ⋅ 2 PM ⋅ Reopens 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f61bdf5819f47:0x97619d9d6f6b76eb,Unknown,DREAM RIDE CAR RENTAL L.L.C,"DREAM RIDE CAR RENTAL L.L.C, England X24 - International City - England Cluster - Dubai - United Arab Emirates",25.1733564,55.4067238,1.0,5.0,Asia/Dubai,Unknown,ChIJR5-B9b1hXz4R63Zrb52dYZc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f61bdf5819f47:0x97619d9d6f6b76eb,Car rental agency,Open 24 hours,Open 24 hours,2 PM-12 AM,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Opens soon ⋅ 2 PM,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f597fac15113b:0x912e39d2220bd077,97165671819,Al Marsa Rent A Car,9C34+834 Al Marsa Rent A Car - Al Yarmook - Halwan Suburb - Sharjah - United Arab Emirates,25.3532616,55.4052104,32.0,4.4,Asia/Dubai,Unknown,ChIJOxEVrH9ZXz4Rd9ALItI5LpE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f597fac15113b:0x912e39d2220bd077,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Sharjah,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59d18cf9537b:0x130e393002251807,97167453376,Al Ashbal Rent A Car,9CXR+3FC Al Ashbal Rent A Car - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3976828,55.4411264,2.0,2.0,Asia/Dubai,Unknown,ChIJe1P5jNFZXz4RBxglAjA5DhM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59d18cf9537b:0x130e393002251807,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Ajman,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59d188d2c4b9:0x96fd5cfb3cb02698,971554558074,Al Omran Rent A Car,"Al Omran Rent A Car, Al - شارع بدر - Al Rashidiya 3 - Ajman - United Arab Emirates",25.3979152,55.4411695,6.0,4.5,Asia/Dubai,Unknown,ChIJucTSiNFZXz4RmCawPPtc_ZY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59d188d2c4b9:0x96fd5cfb3cb02698,Car rental agency,Closed,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,Ajman,True,Closed ⋅ Opens 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5d5a1e5bfb81:0x54b4736f5f5ce8d0,971501557775,Car Rental,"Car Rental, airport - Al Twar - Dubai - United Arab Emirates",25.2660291,55.3670848,32.0,4.4,Asia/Dubai,Unknown,ChIJgftbHlpdXz4R0OhcX29ztFQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5d5a1e5bfb81:0x54b4736f5f5ce8d0,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f59ad3cf22207:0x7c6fbf19727f4ee1,971562680043,المهاجر لتأجير السيارات,المهاجر لتأجير السيارات - شارع بدر - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3979428,55.4410396,5.0,5.0,Asia/Dubai,Unknown,ChIJByLyPK1ZXz4R4U5_chm_b3w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59ad3cf22207:0x7c6fbf19727f4ee1,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Ajman,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f59bfbb81f809:0x18d7c47407de53c,971543122225,Omar cars rental - عمر لتأجير السيارات,9CWR+J9J Omar cars rental - عمر لتأجير السيارات - شارع بدر - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3966591,55.4409002,10.0,5.0,Asia/Dubai,Unknown,ChIJCfiBu79ZXz4RPOV9QEd8jQE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59bfbb81f809:0x18d7c47407de53c,Car rental agency,Closed,8:30 AM-1 PM,8:30 AM-1 PM,8:30 AM-1 PM,8:30 AM-1 PM,8 AM-1 PM,8:30 AM-1 PM,Ajman,True,Closed ⋅ Opens 4:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
